_id,content,date,source,title
196578,"西安交通大学招生办推出2023年招生宣传片《我眼中的仙交Vlog》。青春的尽头从来都不是十八岁，梦想的起航或许就从此刻开始。保持奋斗，保持热爱，奔赴属于自己的诗和远方。去寻觅，去追逐，成为自己人生的导演。去吧，少年！去定义属于自己的人生！若你决定灿烂，山无遮，海无拦，且持梦笔书奇景，日破云涛万里红。
showVsbVideo(""/__local/6/FA/89/562D5BC8A88DB367EF3410721A8_C4A25EDD_2E25FA3.mp4?e=.mp4"",""height=\""360\"""",""width=\""640\"""","""",""float:none"",""true"");",2023-05-24 19:40,交大新闻网,西安交通大学2023年招生宣传片《我眼中的仙交Vlog》发布
196600,"5月24日上午，西安交通大学第九届丝绸之路青年学者春季研讨会主论坛举行。本次研讨会采取线上线下相结合的形式，邀请来自美国、英国、德国、澳大利亚、加拿大、日本、新加坡等33个国家和地区的300余位海内外优秀青年才俊共话创新发展，共谋未来新篇。
西安交通大学校长王树国，党委常务副书记荣命哲，党委常委、副校长席光，中国科学院院士、西安交大电信学部主任管晓宏，西咸新区管委会副主任杨胜良、西咸新区沣西新城管委会副主任薄磊出席会议，各合作企业代表、学校各职能部处、学院、青年人才代表现场参会。荣命哲主持会议。
王树国向所有参加本次研讨会的嘉宾和青年才俊表示热烈欢迎，他介绍了西安交大的办学理念和中国西部科技创新港的建设情况，他表示：5月18日至19日，中国-中亚峰会在西安召开，这个时代是个新赛道频出的时代，大学要着眼于第四次工业革命背景下社会发展变革和大学自身发展。中国西部科技创新港的建设发展旨在打造我国重要的科研和文教中心，同时紧密围绕西咸一体化发展趋势，希望越来越多的科技人才聚集于创新港，用智慧和力量不断创新，支撑、引领社会发展。“希望青年学者能勇于开辟新赛道，并且能在自己最适合的平台上坚定不移地走下去，在新赛道上走到世界前列，为国家发展、为人类文明进步作出更大贡献，展示你们这一代人最闪光的一面！”
荣命哲表示，在中国－中亚峰会上，习近平总书记在主旨讲话中指出“支持中亚国家高校加入‘丝绸之路大学联盟’”，这给全体交大人极大鼓舞与振奋。“西安交大热烈欢迎各位青年学者选择西安交大，入驻创新港，在国家发展与实现自身价值相结合的过程中，放飞梦想、爱国奋斗！”
西安交大与陕西汽车控股集团有限公司、中国电信股份有限公司陕西分公司、陕西延长石油售电有限公司等8家企业进行“三池一机制”揭榜挂帅项目签约、人才“校招共用”合作签约。
在大会第二阶段，西安交大人力资源部、学科办、科研院、社科处、研究生院等职能部门负责人分别介绍了西安交大人才队伍、学科、科研和研究生教育情况，党委教师工作部部长许佳辉主持。
人力资源部部长魏进家以“汇聚天下英才，建设一流大学”为主题介绍了学校发展、人才环境、人才计划和校地政策等情况。他表示，西安是“一带一路”核心区城市，是丝绸之路的起点，西安交大肩负时代和历史发展使命，真诚期盼青年才俊加盟西安交大，共创美好未来。
学科办挂职副主任徐云刚介绍了学校的学科建设情况，西安交大以“五新四强”建设理念，积极构建学科新格局，推动产学研深度融合，诚挚欢迎青年才俊加入交大，为世界之光。
科研院副院长刘永忠介绍了学校的科研情况，西安交大坚持“四个面向”，全力开展大团队、大平台、大项目、大成果建设，为科研工作者提供全流程全方位的服务，希望青年学者在创新港创造新的辉煌。
社科处处长梅红介绍了学校人文社科领域科研发展情况，西安交大积极打造人文社会科学科研平台，希望引领一流文科发展，支撑高水平大学建设。
研究生院副院长刘明以“使命驱动 守正创新，创建中国特色世界一流研究生教育体系”为主题介绍了学校研究生教育体系。他表示，希望优秀的青年学者加入西安交大，共同为国家培养造就更多优秀人才。
电气工程学院教授迮弃疾、材料科学与工程学院教授胡磊分别分享了自己回国发展的经历，他们表示，西安交大为青年教师提供了高水平研究平台、多渠道科研支持和充足的实验办公场地、优质的生源，期待更多同仁加入交大，开启人生崭新篇章。
“丝绸之路青年学者研讨会”是西安交通大学于2015年发起的、面向全球杰出青年学者举办的高层次人才发展交流盛会，截至目前，已成功举办八届，累计邀请全球30多个国家和地区的2100余位海内外优秀学者参会，已成为全球青年学者了解西安交通大学、了解陕西省、了解国家高等教育与科技发展巨大成就的品牌性大型平台。",2023-05-24 20:32,交大新闻网,西安交大第九届丝绸之路青年学者春季研讨会举行
196602,"近日，人民网公布了2022年度人民网奖学金获奖名单，全国共有5名同学获得一等奖，10名同学获得二等奖，15名同学获得三等奖。西安交通大学电气工程学院2020级硕士研究生帅轩越荣获2022年度人民网奖学金一等奖。
帅轩越，汉族，中共党员，师从王秀丽教授，从事综合能源系统优化运行、博弈论、能源共享等方向研究。研究生在读期间，帅轩越2次获得国家奖学金，发表学术论文十多篇，其中，以第一作者/完成人发表论文11篇，包含SCI/EI期刊7篇；他发表在《全球能源互联网》期刊上的论文被评为期刊年度优秀论文，该篇论文受到兄弟高校同行关注，帅轩越受邀参加学术会议并进行交流讨论；他参与承担多个项目研究工作，在其中3个项目中担任学生主要负责人，此外，他积极参加科研竞赛，不断提高自己实践创新能力。
学习科研之外，帅轩越注重在实践中锻炼自己，他先后3次参加社会实践活动，并在蒋震奖助学金暑期实践活动中担任调研组组长，实践队伍进入全国暑假实践活动百强团队。他积极参加“新港·新干·新秀”培训班“中华之声”研究生新生合唱比赛“创新港我的餐桌有颜值”光盘行动等实践锻炼与志愿服务活动，累计服务时长超过100个小时，参与举办大型活动5次，荣获第二届“新港·新干·新秀”培训班优秀学员等称号。
在即将毕业之际获评人民网一等奖学金，帅轩越非常感慨，他说：“感谢西安交大为我提供了一流的学习科研生活平台，感谢导师、辅导员老师、朋友以及同学对我的关心和帮助，一路走来，幸遇各位大师与榜样，让我看到了更广的世界，感悟到更精彩的人生，我将铭记老师的培养和学校的栽培，传承弘扬西迁精神，在新起点、新平台上追逐人生梦想，为国家富强和民族复兴作出更大贡献！”",2023-05-24 21:48,交大新闻网,西安交通大学帅轩越荣获2022年度人民网奖学金一等奖
196611,"5月23日，陕西省委统战部开展红色资源教育和“沿着总书记足迹 看变化悟思想”实践研学活动，走进交大西迁博物馆，循足迹、看变化、悟思想，重温习近平总书记重要讲话重要指示精神，围绕研讨主题与有关人员座谈交流。省委常委、省委统战部部长李明远参加，西安交通大学党委副书记、校长王树国介绍有关情况，西安交通大学党委副书记孙早，党委常委、统战部部长张定红参加活动。
在交大西迁博物馆，省委统战部领导班子一行仔细端详一张张照片、一件件实物，并详细了解了交大西迁波澜壮阔的创业历程和辉煌成就。在随后举行的学习座谈会上，省委统战部领导班子成员集体重温了习近平总书记对15位西迁老教授来信作出的重要指示、习近平总书记来陕来校考察重要讲话精神，听取了西安交大贯彻落实习近平总书记重要讲话精神工作情况及统战工作汇报，并深入交流学习体会。
李明远强调，要以开展主题教育为契机，在以学铸魂、以学增智、以学正风、以学促干上下功夫、见实效，自觉从党的科学理论中悟规律、明方向、学方法、增智慧，把看家本领、兴党本领、强国本领学到手，进一步提升政治能力、思维能力、实践能力，矢志不渝做习近平新时代中国特色社会主义思想的坚定信仰者和忠实实践者。要认真贯彻“务必在深入、扎实上下功夫”的要求，坚持领导示范带头，重点在理论学习、推动发展、整改整治、落实责任等四个方面再深入、再扎实，迅速把思想和行动统一到习近平总书记重要讲话精神上来，以更大担当和更大作为为陕西“奋力追赶，敢于超越，在西部地区发挥示范作用”贡献更多智慧和力量。
省委统战部常务副部长周玉峰、副部长崔亦国，省纪委监委驻省委统战部纪检监察组组长陈宗华，省委统战部副部长虞浩桂、二级巡视员张林忠等参加实践研学活动。全国人大代表、民盟中央科技委员会副主任、民盟陕西省委会副主委、民盟交大委员会主委、机械制造系统工程国家重点实验室副主任赵玉龙，陕西省人大代表，民进中央科技医卫委员会委员、民进陕西省委会常委、民进交大委员会主委、大型仪器设备共享实验中心主任高禄梅，陕西省政协委员，陕西省知联会常务理事，西安交大留联会副会长、研究生院副院长刘明等参加座谈。",2023-05-25 08:53,交大新闻网,陕西省委统战部“沿着总书记足迹 看变化悟思想”实践研学活动走进西安交大
196704,"日前，省法学会在陕西省委政法委召开第七届学术委员会委员聘任会议。省委政法委副书记、秘书长，省法学会兼职副会长牛克俭出席会议并讲话。会议由省法学会党组书记、专职副会长王凯华主持，省法学会兼职副会长、第七届学术委员会全体委员及机关部分同志共40余人参加。会上宣布了省法学会第七届学术委员会名单，组织向新一届学术委员会主任、副主任、委员们颁发了聘书。西安交通大学校长助理、法学院院长单文华连任省法学会学术委员会主任，法学院王保民教授、李万强教授当选省法学会学术委员会委员。
单文华校长助理代表省法学会第六届学术委员会报告工作，并代表新一届学术委员会作表态发言。他表示，第六届学术委员会成立以来，始终坚持以习近平法治思想为统领，引导广大法学法律工作者积极开展习近平法治思想研究、阐释，两篇理论研究文章被《民主与法制》周刊刊发；严把政治关、学术关，参与100多篇论文的评选，审核省法学会年度重点和专项课题24项；建立了由90名专家组成的陕西省首席法律咨询专家库，建成了179人的陕西法治人才库；评选出59个“陕西省法学优秀成果；出版《推进更高水平平安陕西法治陕西建设的理论与实践》；有30多项研究成果受到中央和省委领导同志批示肯定，2篇论文被中国法学会评选为中国法学优秀成果一等奖；新成立20个研究会，法学研究力量得到壮大等，充分发挥了学术委员会的作用。新一届学术委员会，将牢记使命、主动作为，团结带领全体成员认真履职尽责，强化政治站位、在政治引领上有新提升；强化职责意识，在学术研究上有新突破；强化公平公正，在学风养成上有新气象；强化自身建设，在机制运行上有新成效，以优质的学术成果服务法治陕西建设。
牛克俭指出，省法学会学术委员会的成立，是省法学会及全省法学法律界的一件大事。希望省法学会和学术委员会坚持正确政治方向，坚定捍卫“两个确立”、坚决做到“两个维护”；积极履职尽责，坚持不懈繁荣法学研究和应用；注重守正创新，充分发挥学术委员会职能作用；用心做好服务，为委员履职提供坚实保障。
牛克俭要求，省法学会和新一届学术委员会要更加紧密地团结在以习近平同志为核心的党中央周围，坚持以习近平新时代中国特色社会主义思想为指导，深入学习贯彻习近平法治思想，锐意进取、主动作为，为建设更高水平平安陕西、法治陕西，谱写陕西高质量发展新篇章贡献智慧和力量。
会议续聘西安交通大学校长助理、法学院院长单文华教授为省法学会第七届学术委员会主任，聘任康天军、王健、王思锋、韩松、张敏等5名同志为学术委员会副主任，王瀚、王保民、李万强等18名同志为学术委员会委员，省法学会党组成员、研究部主任申月霞同志任学术委员会秘书长。",2023-05-25 13:20,交大新闻网,西安交大校长助理单文华连任陕西省法学会学术委员会主任
196623,"5月23日下午，安康市副市长王廷栋一行来访西安交通大学，就定点帮扶工作进行座谈交流。西安交通大学党委常委、副校长洪军出席并主持座谈会。
洪军代表学校对王廷栋一行的到来表示欢迎，介绍了西安交通大学近年来在人才培养、科学研究等方面的发展情况。洪军指出，以习近平同志为核心的党中央作出实施乡村振兴的战略部署，擘画了新时代乡村振兴的宏伟蓝图，学校始终高度重视定点帮扶安康市平利县工作，学校党委常委会会议和校长办公会议专题研究了2023年工作计划，希望充分发挥学校多学科人才、科研和技术创新等方面的优势，为平利县乃至安康市乡村振兴事业发展贡献交大智慧和力量。
王廷栋对西安交大长期以来对安康市发展特别是对平利县的帮扶工作表示感谢。他表示，西安交大为国家特别是西部地区的建设和发展作出了巨大贡献，学校办学实力和服务地方经济发展的能力不断提升，希望平利县进一步加强与西安交大的沟通交流，拓展帮扶领域，结出帮扶硕果。安康市也将以帮扶为基点，进一步加强与西安交大的合作交流，实现互惠共赢、共同发展。
平利县县委常委、县政府常务副县长荊哲汇报了西安交大帮扶平利县发展的情况，西安交大定点帮扶办主任张文学汇报了学校2023年定点帮扶工作计划。双方与会人员围绕如何进一步做好定点帮扶工作进行了充分的交流讨论。
安康市卫健委、乡村振兴局，平利县卫健局、乡村振兴局、科教局，西安交大党、校办，一附院，二附院，口腔医院，基础教育管理处，继续教育管理处，资产公司，出版社相关负责同志参加座谈会。",2023-05-25 13:23,交大新闻网,安康市副市长王廷栋一行来访西安交大
196644,"为深入学习贯彻党的二十大精神，落实立德树人根本任务，发挥青年优秀导师在推进学校“双一流”建设和研究生教育发展中的示范引领作用，树立为人师表典范，进一步加强导师队伍建设。2023年3月，经个人申请、单位推荐、学校评选，西安交通大学共评选出10名“有理想信念，有道德情操，有扎实学识，有仁爱之心”的首届“青年优秀导师”。让我们走近“青年优秀导师”——西安交大经金学院温军，感受榜样的力量。
走进温军老师的办公室，干净的桌面上整齐地摞着资料，午后温暖的阳光从田径场方向徐徐洒进屋内。温军老师在这间办公室里接受了记者的采访。温军回忆起这些年的求学、科研与教学事业，形容那是“如阳光一般热情、朴实的岁月”。
深耕厚植，创新研究领域
2001年，温军进入西安交通大学攻读西方经济学硕士学位，2005年，攻读应用经济学博士学位。这段经历激荡着他对产业经济学的热忱和青春。
早在温军读博期间，多年的学术积淀和思维训练让他作出了一个大胆的决定——研究我国公司治理与技术创新领域的问题。在当时，这并非传统经济范式中的研究热点，研究这个领域无异于是挑了一座险峻山峰去攀爬。但温军心态平和，坚定学术信念，笃定探索问题源头，细致梳理文献脉络。在当时，互联网还不甚发达，他通过网络下载、手抄数据，满怀着热情，细心整理了70余万页的资料。
时光不负有心人，温军团队的研究成果《中国上市公司治理与企业技术创新关系的实证分析》发表于《中国工业经济》（影响因子21.679），入选该刊自创刊以来最具影响力10篇文章，是其学术团队在科研影响力上的一次突破。
回望这段“坐冷板凳”的时光，温军饱含深情地说：“我的导师不仅是我的学术的领路人，更为我的人生指明了方向。他们不遗余力地将科学的理论和方法传授给我，而交大朴实热切的学术氛围也始终滋养着我的学术理想。”
笃行致远，推进产教融合
从事金融发展、公司治理与技术创新问题十余年，温军围绕技术创新服务国家重大需求展开，着重从公司治理制度、金融市场制度以及新政治经济学三个方面循序渐进研究。在经济学领域国内外期刊累计发表论文150余篇，中英文累计下载量达14余万次。2018年，温军作为主要执笔人，参与并撰写了“应用经济学学科—产业经济学全国研究生通用核心课程指南”。
“要将科研与生产应用的最后一公里打通。”在产业经济学领域多年的积淀让温军意识到，高校的发展离不开与业界的密切合作。面向国家重大战略需求，他先后主持多项重要课题。立足陕西高质量发展蓝图，温军作为秦创原总窗口科技专家库首批入库专家，主持秦创原战略研究院首批“揭榜挂帅”软科学课题项目之一——《科技型中小企业创新成长与发展壮大模式路径研究》，将自身科研与秦创原产业的发展结合起来，以交大科研力量助力秦创原发展。
润物无声，帮助学生成长
2009年留校任教以来，温军始终奋斗在教学第一线，一直用“立德树人、关爱学生、恪尽职守、甘于奉献”的师者风范严格要求自己。同时作为经金学院副院长，他承担着教学与行政工作。“双肩挑”的角色并没有使他失衡，他将科研的严密逻辑运用到行政工作中，科学工作、行政事务安排得井井有条。温军说：“我基本一周要跑20多公里，加强锻炼让我身体更加健康，保证工作时精力充沛。”
温军连续三年五学期的学生评分都是学院授课教师第一名。同学们用五个关键词来形容他——渊博、 负责、勤奋、包容、友善。在学生眼里，温军不仅是知识的传授者，更是知心的大朋友。他颇为喜悦地提起，当他在锻炼时，也有许多学生和他一起运动，他们在锻炼中增进了师生情谊。
“我认为做导师，就是要把学生当自己的孩子来对待。”温军对于家庭经济困难或遭遇变故的学生，会自掏腰包给予帮助；看到有心事的学生，他及时进行疏导和帮助。
厚德载物，肩扛新使命
谈及学院发展和学生培养，温军详细介绍了经金学院留学生培养的组织机构、班级制度与学业制度等。经金学院的留学生招生及培养事业开创于2017年，彼时，由温军牵头，在学院首次起草并制定了“西安交通大学经济与金融学院留学生招生管理办法”等14个系列文件，开启了学院留学生规范化招生培养的历史。他的留学生Nafeesa Mughal在“全球发展共同体”国际青年智汇行动所作的报告还入选了2022年“全球发展共同体”十佳提案，获得了央视新闻、人民日报等主流媒体的报道。
温军鼓励学生参加高水平学术会议，带领博士生人均在国际知名期刊发表论文1-2篇，所带的研究生中1人获西安交通大学优秀博士研究生标兵称号、14人获西安交通大学优秀研究生称号、7人获国家奖学金。
温军始终把专业、教学和学生放在第一位，扎扎实实做好每一项工作。他将继续秉持创新视野，做好一名始终工作在最前沿的科研工作者和潜心育人的青年导师，在金融发展、公司治理与技术创新领域不断探索。",2023-05-25 16:54,交大新闻网,【青年优秀导师】温军：秉创新视野 怀爱生之心
196650,"近期，《Advanced Photonics》
2022年度主编推荐奖重磅发布，由期刊共主编深圳大学/之江实验室袁小聪和伦敦国王学院Anatoly Zayats联合推荐，西安交通大学雷铭团队的研究论文、纽约城市大学Andrea Alù与伦敦帝国理工学院Sir John B.Pendry领衔合作的综述论文分别获此殊荣。
西安交大物理学院雷铭团队的论文“超分辨结构光照明显微图像的高速重构”（High-speed image reconstruction for optically sectioned,super-resolution structured illumination microscopy）获得唯一研究论文推荐。汪召军博士、赵天宇博士为论文作者，雷铭教授为论文通讯作者。
“长期以来，光学显微镜一直是医学和生物科学的强大工具。分辨率和速度的提高是这一领域的主要推动力。”主编伦敦国王学院Prof. Anatoly Zayats对文章展示的算法的应用前景非常看好，Prof.Anatoly Zayats认为：“除硬件革新之外，算法对图像重建的发展也至关重要。本文中展示的算法有促进实时成像应用的极大潜力，而这些应用将有望出现在研究实验室和你身边的医疗机构中。”
该论文提出了一种空频域混合式重建算法(Joint Space and Frequency Reconstruction, JSFR-SIM)，极大地提高了结构光照明超分辨图像的重建速度，解决了传统重建方法难以实现实时重建的问题。同时，该算法还能够有效抑制活细胞成像时的背景荧光与周期性的计算伪影，为解析活细胞中细胞器的精细结构观测提供了极大的便利。经测试，该方法将超分辨图像重建时间缩短到毫秒级别并实现了超分辨图像的实时显示，重建速度比目前广泛使用的Wiener-SIM算法快了近2个数量级。理论模拟和实验观测均证明该方法在提升重建速度的同时并不会损失任何图像质量（图1）。相关技术目前已授权和正在申请多项国家发明专利，系统工程样机也已经研制完成（图2）。
图1：JSFR-SIM可实时显示微管和线粒体动态
图2：超分辨结构光照明显微成像系统照片
雷铭团队长期从事先进光学成像以及多功能光学微操纵技术的研究。对突破光学衍射极限的细胞成像，特殊光束光学微操纵，非线性光学显微等问题进行了系统地研究。在《Advanced Photonics》、《Reports on Progress in Physics》、《The Innovation》等国际刊物上发表论文200余篇，授权中国发明专利20项。团队所研制的结构光照明超分辨显微镜具有国际领先水平，并与国内外多家科研机构开展了研究合作。团队于2021年获批“先进光学成像融合人工智能”陕西省科技创新团队。
新闻链接：https://mp.weixin.qq.com/s/Vd-ZiTXLU4gZAzZbvwwwMg
论文链接：https://doi.org/10.1117/1.AP.4.2.026003
团队主页:http://gr.xjtu.edu.cn/web/ming.lei
团队校外主页：http://www.opticaltweezers.net/",2023-05-25 17:18,交大新闻网,西安交大雷铭团队超分辨显微成像成果获Advanced Photonics期刊主编推荐奖
196663,"5月24日下午，陕西省政协副主席李兴旺带领陕西省政协民族和宗教委员会一行来校，就加强新时代高校民族团结进步教育工作深入调研。调研前，西安交通大学校长王树国会见李兴旺一行，党委副书记孙早，党委常委、统战部部长张定红陪同调研。
李兴旺指出，高校民族团结进步教育事关培养社会主义事业建设者和接班人。西安交大加强民族团结进步教育工作基础扎实、措施得力，特别是在少数民族学生骨干培养等方面亮点突出、成效显著，为陕西高校作出了榜样示范。他强调，高校要以主题教育为契机，深入学习贯彻党的二十大精神、习近平总书记关于加强和改进民族工作的重要思想、关于宗教工作重要论述，扎实做好民族团结进步教育工作，努力培养堪当民族复兴大任的时代新人，助力谱写中国式现代化建设的陕西篇章。
座谈会上，孙早汇报了西安交大牢记习近平总书记嘱托，传承弘扬“听党指挥跟党走”的西迁精神，加快推进学校内涵式高质量发展的情况。张定红汇报了学校加强民族团结进步教育、有形有感有效铸牢中华民族共同体意识工作情况。
铸牢中华民族共同体意识研究基地、学工部、研工部、团委、就业创业中心负责人，少数民族学生辅导员代表、少数民族学生代表作交流分享。
调研组还参观了交大西迁博物馆和文治书院。省政协常委、民族和宗教委员会副主任、西安工程大学党委书记马万清，省政协民族和宗教委员会专职副主任周仲勋，省政协委员、西安外国语大学亚非学院院长马福德，西安悦好国际旅行社有限责任公司董事长金涌，西安交大人文学院副院长王伟，省委教育工委统战部副部长白莹，省政协民族和宗教委员会办公室主任李付刚等参加调研。西安交大宣传部、保卫处、教务处、少数民族传统体育研究与训练基地等单位负责人参加调研座谈会。
近年来，西安交大坚持党的全面领导，在大统战工作格局下汇聚工作合力，学校民族团结进步工作取得显著成效。不断深化内涵丰富形式创新方法，在立德树人全过程中强化中华民族共同体意识。用好思政课主渠道，创新开展课程思政，抓好入校入学“第一课”，夯实中华民族共同体意识思想基础；发挥第二课堂作用，组织“行走的思政课”实践研学，发挥中华优秀传统文化育人功能，积极开展民族传统体育项目学习推广，使青年学生增强对中华民族的认同感和自豪感；创新开展“同心筑梦”“各族青少年志愿交流服务”等社会实践，牵头成立“西北高校青年铸牢中华民族共同体意识宣讲联盟”，通过筑好底线意识“同心壁”、打好专业课程“同心基”、建好思想阵地“同心坊”、叙好网络媒体“同心语”、谱好文化生态“同心曲”、走好社会实践“同心路”、护好身心健康“同心乐”、育好学子成长“同心果”、树好榜样引领“同心旗”、系好社会责任“同心环”等打造民族团结进步“同心圆”实践育人模式，引导各民族青年学生做民族团结践行者。学校作为唯一高校代表在2020年全国民族团结进步创建工作经验交流现场会发言，大学生党委获评第八批全国民族团结进步示范单位。",2023-05-26 11:34,交大新闻网,陕西省政协副主席李兴旺一行来校调研
14357,"近日，教育部科技发展中心致函我校，对我校在学术资源平台“中国学术会议在线”中所做的大量工作和取得的成绩给予表彰，并同时授予锁志海同志“优秀组织者”称号，授予李杰、张榕娟同志“优秀学术编辑”称号。
“中国学术会议在线”是教育部主管，教育部科技发展中心主办的学术资源交流平台。截至2010年12月，中国学术会议在线共发布会议信息35742条，发布学术报告视频11265部，与近500家科研院所、学术组织建立了合作关系。为高校广大师生创造良好的学术交流环境。
“西安交通大学学术资源平台”暨“中国学术会议在线西北工作站”是经教育部批准并委托我校主办，由科研院和信息中心设计开发、维护，面向全校以及西北地区高校及广大科技人员的科学研究与学术交流信息服务平台。本年度在该平台上共发布讲座预告510余条，新闻信息260余条，上传学术活动视频900余小时，在平台各成员单位中名列前茅。",2011-01-02 19:01,交大新闻网,我校学术资源平台建设工作受表彰
14355,"记者从教育体制改革领导小组办公室了解到：教改试点的重点任务和试点单位在2010年结束前已全部确定并公布，各地各校申报的国家级试点项目进入全面实施阶段。
12月6日到27日，教育部网站上连续公布了12批国家教育体制改革试点的重点任务和地区学校，刊登了30多个地区和学校的改革方案。公布的试点重点任务和试点单位分为10项专项改革试点、重点领域综合改革试点和省级政府教育统筹综合改革试点。
这10项改革试点分别是：建立健全体制机制，加快学前教育发展；推进义务教育均衡发展，多种途径解决择校问题；推进素质教育，切实减轻中小学生课业负担；改革职业教育办学模式，构建现代职业教育体系；改革人才培养模式，提高高等教育人才培养质量；改革高等教育管理方式，建设现代大学制度；适应经济社会发展需求，改革高等学校办学模式；改善民办教育发展环境，深化办学体制改革；健全教师管理制度，加强教师队伍建设；完善教育投入机制改革，提高教育保障水平。
教育部有关负责人表示，在重点领域综合改革试点地区中，山东省、湖南省、重庆市将重点进行基础教育综合改革，黑龙江省、江苏省、湖北省将进行高等教育综合改革；在省级政府教育统筹综合改革工作当中，北京市、上海市、安徽省、广东省、云南省、新疆维吾尔自治区、深圳市将深化教育管理体制改革，探索政校分开、管办分离实现形式。
据介绍，试点重要任务和试点地区公布之后，社会各界充满期待，并从不同侧面对教改提出建议。有专家认为，教改要扎实推进，不能走过场，要“敢啃硬骨头”。还有学者认为教育改革不能单兵独进，需要其他领域的改革同步推进。这位负责人表示，这些建议和意见都是推动改革试点工作顺利进行的强大动力。（2010-12-31 人民日报）
附：
推荐专栏
：
国家教育体制改革试点全面启动
（
http://www.edu.cn/html/e/jytzgg/
）
相关链接：
教育部公布完善教育投入机制的试点地区和学校
（
http://www.edu.cn/zong_he_news_465/20101227/t20101227_558734.shtml
）
相关链接：
教育部公布重点领域综合改革等试点地区
（
http://www.edu.cn/zong_he_news_465/20101227/t20101227_558552.shtml
）
相关链接：
教育部
:
推进素质教育
减轻学生负担的试点地区
（
http://www.edu.cn/zong_he_news_465/20101223/t20101223_557711.shtml
）
相关链接：
教育部公布加强教师队伍建设的试点地区和学校
（
http://www.edu.cn/zong_he_news_465/20101223/t20101223_557431.shtml
）
相关链接：
教育部：改革高等学校办学模式的试点地区学校
（
http://www.edu.cn/zong_he_news_465/20101221/t20101221_556566.shtml
）
相关链接：
教育部：改革民办学校办学体制的试点地区学校
（
http://www.edu.cn/zong_he_news_465/20101221/t20101221_556341.shtml
）
相关链接：
教育部公布建设现代大学制度的试点地区和学校
（
http://www.edu.cn/zong_he_news_465/20101217/t20101217_555498.shtml
）
相关链接：
教育部公布人才培养模式改革试点地区和学校
（
http://www.edu.cn/zong_he_news_465/20101215/t20101215_554190.shtml
）
相关链接：
教育部公布一批改革职业教育办学模式试点地区
（
http://www.edu.cn/zhi_jiao_news_295/20101213/t20101213_553215.shtml
）
相关链接：
教育部公布解决义务教育
""
择校热
""
试点地区名单
（
http://www.edu.cn/zong_he_news_465/20101209/t20101209_551622.shtml
）
相关链接：
教育部公布一批加快学前教育发展试点地区
（
http://www.edu.cn/xue_qian_news_197/20101207/t20101207_549394.shtml
）",2011-01-02 23:35,人民日报,关注：我国教育体制改革试点进入全面实施阶段
14358,"2010年12月30日下午，由教务处组织的C9、山东大学、吉林大学来我校交流学生座谈会在教学主楼703会议室召开。教务处处长刘进军教授、学生处刘茹副处长、机械学院副院长赵升吨教授和能动学院院长助理李军副教授出席座谈会。座谈会由教务处张萍副处长主持。2008级和2009级40多名C9、山大、吉大来我校交流学生参加座谈会。
刘进军处长对各位同学参加座谈会表示欢迎，他谈到来我校交流的学生对我校的感受和体会与我校自己的本科生会有所不同，和自己母校进行比较会提出更多我校学生认识不到的问题，所以他希望学生多提意见和建议，促进我校本科校际合作交流工作的发展。
座谈会上，学生们畅所欲言，大家都一致表示来我校感受最深的就是学习环境优美，我校学生学习刻苦、踏实，对待他们热情、友好，教师授课水平较高，学校各方面管理都非常严格，食堂饭菜可口、价格合理。学生们同时也提出了很多关于选课、课程设置、实践技能、考试安排、社团活动、住宿等方面的具体问题和建议。出席座谈会的领导就相关问题都一一进行了详尽的解答，并表示将认真考虑同学们提出的许多积极建议。
本学期考试结束后，将有7名C9高校来我校交流的学生离开我校返回其母校。刘进军处长和赵升吨副院长为这7位学生颁发了“第二校园学习经历证书”和纪念品并与学生合影留念。
刘处长最后对座谈会进行了总结。他说这次座谈会很圆满，达到了预期效果，校际合作交流有利于丰富学生的人生经历和对不同校园文化的体验，有利于实现高校学科优势互补，有利于提高人才培养质量。他鼓励同学们再接再励，充分利用在我校交流的机会努力提升自己。",2011-01-04 09:23,交大新闻网,C9、山大、吉大来我校交流学生座谈会召开
